title,id,duration,content_type,description,audio_language,image_url,parenttitle_year,parenttitle_title,,,,,,,,,,,
The Biggest Supervillain Movies and Who's Coming Next,vi3704864537,217,Clip,"On this IMDbrief, we will look at the recent success of the supervillain movie and what is next for the sinister subgenre.",en,https://m.media-amazon.com/images/M/MV5BZWUzNWZiZDUtMzA5ZC00YTVlLWFkYTItN2VmNTg3ODMxZTczXkEyXkFqcGdeQW1yb2Njbw@@._V1_.jpg,2018,IMDbrief,,,,,,,,,,,
"Is the New 'Joker' Most Like Jared, Heath, or Jack?",vi1266925337,286,Clip,"On this IMDbrief, we take a look at all these Jokers to see who Joaquin Phoenix may be most like.",en,https://m.media-amazon.com/images/M/MV5BYzE0MjQzZjItOGFiZC00NGU5LWIyNzItMzkzNzgxZGRiYjQzXkEyXkFqcGdeQWFsZWxvZw@@._V1_.jpg,2018,IMDbrief,,,,,,,,,,,
How 'The Batman' Could Connect to 'Joker',vi1212136473,216,Clip,"On this IMDbrief, we break down how Robert Pattinson and Joaquin Phoenix could square off as Batman and Joker.",en,https://m.media-amazon.com/images/M/MV5BMjVhZjVhYWEtNTBhYi00YWM3LWExYWEtZjkzOGQzMTZiYzVjXkEyXkFqcGdeQWFsZWxvZw@@._V1_.jpg,2018,IMDbrief,,,,,,,,,,,
Holy Martin Scorsese! 'Joker' Is New 'King of Comedy',vi3555114265,240,Clip,"Holy Martin Scorsese, Batman! The Joaquin Phoenix 'Joker' trailer is a pitch-black mashup of Robert De Niro's three best Marty movies. On this IMDbrief, we break down all the Scorsese references and Batman Easter eggs in DC's 'Joker'.",en,https://m.media-amazon.com/images/M/MV5BNjg1MzU3ZDYtNDg3Mi00ODJkLTg5MDEtOWNmNDgxNjhhZTc0XkEyXkFqcGdeQWFsZWxvZw@@._V1_.jpg,2018,IMDbrief,,,,,,,,,,,
Will Ferrell and John C. Reilly Solve Movie Mysteries,vi976534041,108,Clip,'Holmes & Watson' stars and best friends Will Ferrell and John C. Reilly provide answers to some of film's greatest mysteries.,en,https://m.media-amazon.com/images/M/MV5BYTc1MDYwZTktNmUyYy00MTljLWIxYjctMGY3MDUyMDYwMjYyXkEyXkFqcGdeQXRodW1ibmFpbC1pbml0aWFsaXplcg@@._V1_.jpg,,,,,,,,,,,,,
What We Know About 'Joker' ... So Far,vi87341593,159,Clip,Are you officially ready for Warner Bros. to send in the clown? Here's what we know about 2019's 'Joker'... so far.,en,https://m.media-amazon.com/images/M/MV5BNWM2NTg1Y2QtYjRiZS00MzIwLTg5NGItMGRmYmFkNTY2YzdjXkEyXkFqcGdeQWxpenpp._V1_.jpg,2018,So Far,,,,,,,,,,,
The Dark Knight,vi970588441,56,Clip,Clip: There's a Batman,,https://m.media-amazon.com/images/M/MV5BOTg1NzA1Y2ItNThhYy00YmE1LTkzZDMtMzBkMjY4NjljMjZmXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi953811225,44,Clip,Clip: One day Batman will have to answer for the laws he's broken,,https://m.media-amazon.com/images/M/MV5BNTAzMjE3YjktMWI3YS00YjYxLTg5NGYtNDA0OTQ3ZjViOWE2XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi131727641,51,Clip,Clip: He can't endure this,,https://m.media-amazon.com/images/M/MV5BMjdiYjc5NTEtYjE0ZC00MmQ0LTk5MDYtZTYxNzRmOWNhYWExXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi114950425,44,Clip,Clip: You can't ask me to wait for that,,https://m.media-amazon.com/images/M/MV5BNzBjMjRkN2UtODQ3Ny00MDFkLWE2NDgtZGJhNmU4MTdiNDQ3XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi98173209,33,Clip,Clip: This town deserves a better class of criminal,,https://m.media-amazon.com/images/M/MV5BN2JjM2YzMWEtNDk2Ny00NTA0LWFlMmUtYWI1MTc2NWI4ZmQ5XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi81395993,66,Clip,Clip: They're all going to come after you,,https://m.media-amazon.com/images/M/MV5BMzg3YzZiM2QtNDg2OS00MGZjLWE0NjgtNWFiMGFhNzYxZmUxXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi64618777,68,Clip,Clip: Break in,,https://m.media-amazon.com/images/M/MV5BOTNlMDc3NTQtNjZjMS00OTgyLWI0YzAtM2Y1ZDYxM2MyZmFkXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi47841561,23,Clip,Clip: May I suggest a travel agent,,https://m.media-amazon.com/images/M/MV5BZTY1MjE4NzgtOTNlZi00OTU3LWFhNjQtZjczNDVhYmI1M2Q2XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi31064345,63,Clip,Clip: We need Lau back,,https://m.media-amazon.com/images/M/MV5BMDhhNjJkZDctMTc4MS00M2Q1LThhMGQtMTk1NmQ0YTUxNGRiXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi14287129,41,Clip,Clip: I've heard all about you,,https://m.media-amazon.com/images/M/MV5BOGMwODNlZDUtMzYwMy00MzRmLTk0MWItY2I5YTQyYjkxMzU0XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi265945369,29,Clip,Clip: If you're not getting shot at you're not doing your job.,,https://m.media-amazon.com/images/M/MV5BZDlkMjIwZTgtZjY3Ni00MGI0LTk0OTAtMWU4M2EzZDYwMWYwXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi249168153,66,Clip,Clip: Batman has no limits,,https://m.media-amazon.com/images/M/MV5BMWYzMWVmMjQtNGYwZS00Y2RkLWI2YmItODlmNzU3ZDcwZGI1XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi1054474521,37,Featurette,Behind the scenes: Gary Oldman as James Gordon,,https://m.media-amazon.com/images/M/MV5BZjVkYTQxNDgtNWE0ZS00NTlmLThjOWUtNWYyZTZmNjIwY2I3XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi1037697305,35,Featurette,Behind the scenes: Jumping the Batmobile Tumbler,,https://m.media-amazon.com/images/M/MV5BZDRkMjJkMzgtM2U3My00NWZiLWIxNWItZDk3Y2M4MTRkN2YzXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi1020920089,39,Interview,"Interview: Christopher Nolan ""On Batman's emotional state at the beginning of the movie""",,https://m.media-amazon.com/images/M/MV5BNDlhZjJiYzgtM2Q5NC00YjdlLWJkNDUtMWIzN2M2OWRkYTY4XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi1004142873,40,Interview,"Interview: Aaron Eckhart ""On Christian Bale as Batman""",,https://m.media-amazon.com/images/M/MV5BZmVjN2MwM2MtMDZlZi00M2IwLWExZTktOTgzYjNmMTYzMzNkXkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
The Dark Knight,vi987365657,29,Interview,"Interview: Christian Bale ""On the complications of having power""",,https://m.media-amazon.com/images/M/MV5BMGQ3Mzk4MGUtZThkZi00MDI3LTgwNDMtMzE0NGI5ODJlYTU4XkEyXkFqcGdeQXVyNzU1NzE3NTg@._V1_.jpg,,,,,,,,,,,,,
By the Numbers: Joker Movies,vi999145241,276,Other,Have you ever wondered how many times Heath Ledger licked his lips as Joker? Or which movie Joker laughed the most on screen? Well we counted all those crazy stats so you don't have to in this episode of By the Numbers!,en,https://m.media-amazon.com/images/M/MV5BMDVkMmIwNDktMDg1Ni00MGE2LWIwZDYtNTIyYjJhOTU1ZjI0XkEyXkFqcGdeQWFhcm9uYmVy._V1_.jpg,2015,IMDb Originals,,,,,,,,,,,
Who Nearly Played Alfred Pennyworth?,vi2290138905,184,Other,Alfred Pennyworth is not your average butler. As Batman's confidant he's become a cinematic staple. He now his his own TV series - and returns to the big screen in 'Joker.' So who has almost played him in each of his incarnations?,en,https://m.media-amazon.com/images/M/MV5BMzJlYzZiNzYtOGFkMi00MTQyLTg1ODAtN2VhNWJkZjVhNWRlXkEyXkFqcGdeQWFhcm9uYmVy._V1_.jpg,2018,Casting Calls,,,,,,,,,,,
Which Roles Did Christian Bale Turn Down?,vi3978476057,177,Other,"From 'American Psycho' to 'Batman Begins' to 'Vice', Christian Bale is a bonafide A-list star. But he missed out on plenty of huge roles along the way. So what were they?",en,https://m.media-amazon.com/images/M/MV5BMDUwZDI4NWMtMTc0NS00NWYxLWI2YWEtNTliYzNiMGEwNDZlXkEyXkFqcGdeQWFybm8@._V1_.jpg,2018,Casting Calls,,,,,,,,,,,
Who Could've Been the Dark Knight?,vi2467674905,140,Other,"It's tough to picture anyone other than Christian Bale as Batman in Christopher Nolan's trilogy, but plenty of other actors were considered - so who were they?",en,https://m.media-amazon.com/images/M/MV5BMzJkODAwMWQtZGJiOC00NTljLWI2MjgtZWQ2YzgwN2I2Njg1XkEyXkFqcGdeQWFhcm9uYmVy._V1_.jpg,2018,Casting Calls,,,,,,,,,,,
'The Dark Knight': Anniversary Mashup,vi3905075993,60,Other,"Christopher Nolan's 'The Dark Knight' was released 10 years ago on July 18, 2008. Here's a look back at some of our favorite moments from the film and the incredible Oscar-winning performance by the late Heath Ledger.",en,https://m.media-amazon.com/images/M/MV5BNjAwOGI3MGUtYzQxNi00NTljLTlhNjMtYzQxZDk4ZGI1ZmIwXkEyXkFqcGdeQXRodW1ibmFpbC1pbml0aWFsaXplcg@@._V1_.jpg,,,,,,,,,,,,,
UP Â– UK Trailer,vi2557280793,107,Trailer,UP Â– UK Trailer,en,https://m.media-amazon.com/images/M/MV5BMjE4NTQ0MTM3M15BMl5BanBnXkFtZTgwMDY1NDgyMzE@._V1_.jpg,,,,,,,,,,,,,
"Trailer: Up -- ""Meet Russell""",vi543228697,141,Trailer,Here's a clip from the movie Up.,en,https://m.media-amazon.com/images/M/MV5BMTc3MjA0MTcwNF5BMl5BanBnXkFtZTgwMzcyMTczMzE@._V1_.jpg,,,,,,,,,,,,,
"Up -- ""Meet Kevin""",vi375456537,121,Trailer,Here's a clip from the movie Up.,en,https://m.media-amazon.com/images/M/MV5BMTY1MDA2MTcyM15BMl5BanBnXkFtZTcwODUwNzQ0Mg@@._V1_.jpg,,,,,,,,,,,,,
Up: Trailer #1,vi84149017,150,Trailer,"In this ""coming of old age"" story, a seventysomething hero, alongside his clueless wilderness ranger sidekick, travels the globe, fighting beasts and villains, and eating dinner at 3:30 in the afternoon ...",en,https://m.media-amazon.com/images/M/MV5BMTcyODI3ODM3OF5BMl5BanBnXkFtZTcwOTI0MTkzMg@@._V1_.jpg,,,,,,,,,,,,,
"Up: ""Upisode"" #1",vi1277362969,46,Trailer,"This animation vignette shows Carl and Russell wandering through the jungle, while Russell shares his animal calling talents with an annoyed Carl.  But CarlÂ’s in for a surprise when one of RussellÂ’s animal calls sounds a little too realistic.",en,https://m.media-amazon.com/images/M/MV5BMjM1NzU0NTQzNV5BMl5BanBnXkFtZTgwNTMwOTYzMzE@._V1_.jpg,,,,,,,,,,,,,
Up: Superbowl Spot,vi1144587033,62,Trailer,This is the TV commercial for Up that aired during the 2009 Superbowl.,en,https://m.media-amazon.com/images/M/MV5BMTg3Njc1MTczNl5BMl5BanBnXkFtZTgwNjQxOTkxMzE@._V1_.jpg,,,,,,,,,,,,,
Up: Teaser Trailer,vi1413611545,111,Trailer,"In this ""coming of old age"" story, a seventysomething hero, alongside his clueless wilderness ranger sidekick, travels the globe, fighting beasts and villains, and eating dinner at 3:30 in the afternoon ...",en,https://m.media-amazon.com/images/M/MV5BMTg3NzI2MjcwMF5BMl5BanBnXkFtZTgwNTI5NDczMzE@._V1_.jpg,,,,,,,,,,,,,
Gugu Mbatha-Raw Shares the Whimsical and Uplifting Films That Give Her Hope,vi3760374041,319,Clip,"The star of ""The Morning Show"" and ""Black Mirror"" recommends a Pixar hit, a French favorite, and a history-making performance to provide a bit of hope during the COVID-19 pandemic. She shares these films in collaboration with IMDb and the United Nations Refugee Agency to raise awareness for refugees and other vulnerable communities who have been especially effected by the health crisis. If you can help, please make a donation at Covid19ResponseFund.org.",en,https://m.media-amazon.com/images/M/MV5BNTBiYmVlNzUtNDg5MC00M2M3LWFlNWMtN2U3NDVmNzFmNTJlXkEyXkFqcGdeQWplZmZscA@@._V1_.jpg,2020,Films of Hope,,,,,,,,,,,
What to Watch When You Need a Good Cry,vi2309078553,108,Clip,"In the mood for tears? Whether you want a happy cry from 'Rudy' or a fast cry from 'Up,' we've got the perfect list of all the movies you should watch ASAP.",en,https://m.media-amazon.com/images/M/MV5BZjg1NTM4ZWYtMTVmYS00Y2QyLTgyM2EtMzliYjQwOWU2Zjk0XkEyXkFqcGdeQW1yb2Njbw@@._V1_.jpg,2015,IMDb Originals,,,,,,,,,,,
What to Watch When You Need a Good Cry,vi2493627929,145,Clip,"In the mood for tears? Whether you want a happy cry from 'Rudy' or a fast cry from 'Up,' we've got the perfect list of all the movies you should watch ASAP.",en,https://m.media-amazon.com/images/M/MV5BMDVkOTc3NjQtZDIzNC00YTU0LTg0YTktNTY1YTU0MzBhZTY1XkEyXkFqcGdeQW1yb2Njbw@@._V1_.jpg,2015,IMDb Originals,,,,,,,,,,,
"Up -- ""The Pursuit""",vi1971585561,96,Clip,"Watch as Carl, Russell, and Kevin try to escape the dog pack with the help of Dug.",en,https://m.media-amazon.com/images/M/MV5BMTU1MzA3NDg2MV5BMl5BanBnXkFtZTgwMjkzOTQ4MjE@._V1_.jpg,,,,,,,,,,,,,
UP Â– Â“Tepui LandingÂ”,vi380568089,131,Clip,This is a clip from the movie Up.,en,https://m.media-amazon.com/images/M/MV5BOTM4MjA4ODc0M15BMl5BanBnXkFtZTgwMTI4NDM4MjE@._V1_.jpg,,,,,,,,,,,,,
UP Â– Â“Takes OffÂ”,vi363790873,33,Clip,This is a TV spot for the movie Up.,en,https://m.media-amazon.com/images/M/MV5BMjI1NjczNzg0MV5BMl5BanBnXkFtZTgwNjA2NDQ4MjE@._V1_.jpg,,,,,,,,,,,,,
"Up -- ""Met Dug""",vi4071227929,92,Clip,This is a clip from the movie Up.,en,https://m.media-amazon.com/images/M/MV5BMTQ5OTQzMDI1M15BMl5BanBnXkFtZTgwNjc1NjQ4MjE@._V1_.jpg,,,,,,,,,,,,,
"Up: Upisode #2 -- ""First Aid""",vi1477378841,63,Clip,"Here's the second ""Upisode"" from Pixar's movie, Up.",en,https://m.media-amazon.com/images/M/MV5BMjM3MjgyOTU0M15BMl5BanBnXkFtZTgwNTA4NzQ4MjE@._V1_.jpg,,,,,,,,,,,,,
Up: 3D BD,vi487761689,65,Clip,Bonus Clip: Love of Dug,,https://m.media-amazon.com/images/M/MV5BNzcyNDQxNDY3MF5BMl5BanBnXkFtZTcwNDQ5NTEwOQ@@._V1_.jpg,,,,,,,,,,,,,
Up: 3D BD,vi470984473,102,Clip,Bonus Clip: Voice of Russell,,https://m.media-amazon.com/images/M/MV5BMTc0NDExMTMxNl5BMl5BanBnXkFtZTcwMzQ5NTEwOQ@@._V1_.jpg,,,,,,,,,,,,,
Up: 3D BD,vi454207257,65,Clip,Bonus Clip: Character of Russell,,https://m.media-amazon.com/images/M/MV5BMzI3ODMxOTE2OV5BMl5BanBnXkFtZTcwMjQ5NTEwOQ@@._V1_.jpg,,,,,,,,,,,,,
Up: 3D BD,vi437430041,84,Clip,Clip: Dug,,https://m.media-amazon.com/images/M/MV5BMTg2OTMzODQyOV5BMl5BanBnXkFtZTcwMTQ5NTEwOQ@@._V1_.jpg,,,,,,,,,,,,,
Up: 3D BD,vi420652825,123,Clip,Clip: Kevin,,https://m.media-amazon.com/images/M/MV5BMTU5ODc1NzY5N15BMl5BanBnXkFtZTcwMDQ5NTEwOQ@@._V1_.jpg,,,,,,,,,,,,,
Up: 3D BD,vi403875609,87,Clip,Clip: Russell,,https://m.media-amazon.com/images/M/MV5BMTY2OTE5NDMzM15BMl5BanBnXkFtZTcwOTM5NTEwOQ@@._V1_.jpg,,,,,,,,,,,,,
Up: 3D BD,vi2999887641,79,Clip,Bonus Clip: Flying the House,,https://m.media-amazon.com/images/M/MV5BNTExOTg4ODkyN15BMl5BanBnXkFtZTcwOTg0NTQ5OA@@._V1_.jpg,,,,,,,,,,,,,
Up: The Dog Pack,vi1954808345,128,Featurette,"Up director Pete Docter introduces viewers to the dog pack, a group of talking dogs that make Carl and Russell's adventure even more exciting.",en,https://m.media-amazon.com/images/M/MV5BMTgzNzg5NTU4N15BMl5BanBnXkFtZTgwMDQyODQ4MjE@._V1_.jpg,,,,,,,,,,,,,
"Up -- ""Dug the Talking Dog""",vi4104782361,172,Featurette,Here's a featurette for the movie Up.,en,https://m.media-amazon.com/images/M/MV5BMjQwNTc0Nzk2OF5BMl5BanBnXkFtZTgwMjExOTQ4MjE@._V1_.jpg,,,,,,,,,,,,,
Inside UP: Unlikely Heroes,vi1934361369,153,Featurette,Here is a featurette for the movie Up.,en,https://m.media-amazon.com/images/M/MV5BMTU1OTc0NDQ2MF5BMl5BanBnXkFtZTgwMjgzMjM4MjE@._V1_.jpg,,,,,,,,,,,,,
Inside UP -- Kevin: The Undiscovered Species,vi1917584153,140,Featurette,Here's a featurette for the movie Up.,en,https://m.media-amazon.com/images/M/MV5BMjM2NzQzNjg3MV5BMl5BanBnXkFtZTgwMjYzNzM4MjE@._V1_.jpg,,,,,,,,,,,,,
"Up -Â– ""Disney/Pixar's First 3D Movie""",vi3497788185,155,Featurette,Here's a featurette for the movie Up.,en,https://m.media-amazon.com/images/M/MV5BOTQ2MjY3NTQ5NF5BMl5BanBnXkFtZTgwNjMyNDQ4MjE@._V1_.jpg,,,,,,,,,,,,,
"Up -- ""Discovering a Lost World""",vi3632005913,165,Featurette,Here's a featurette for the movie Up.,en,https://m.media-amazon.com/images/M/MV5BODg3NDc1NTkyOF5BMl5BanBnXkFtZTgwODQxNjM4MjE@._V1_.jpg,,,,,,,,,,,,,
When You Need a Good Cry,vi3405430297,111,Other,"In the mood for tears? Whether you want a happy cry from 'Rudy' or a fast cry from 'Up,' we've got the perfect list of all the movies you should watch ASAP.",en,https://m.media-amazon.com/images/M/MV5BZTkyMTFlMDctYTU4Yi00NjlkLTlhNjYtMDQ5ZWNlOTRmNGFmXkEyXkFqcGdeQW1yb2Njbw@@._V1_.jpg,2020,What to Watch,,,,,,,,,,,
6 Cannes Films That Hit It Big,vi4047616025,148,Other,The Cannes Film Festival isn't just about foreign films with subtitles. Here's a look at six mainstream movies that premiered at Cannes and went on to find box office or critical success.,en,https://m.media-amazon.com/images/M/MV5BYjk4N2ZjMjUtODhmNy00YmUyLThmODMtOTdhZjQzY2EyZDkyXkEyXkFqcGdeQXRodW1ibmFpbC1pbml0aWFsaXplcg@@._V1_.jpg,2015,IMDb on the Scene,,,,,,,,,,,
"""You"" Star James Scully Can't Get Enough of This Animated Show",vi2148319001,231,TV Program,"""You"" star James Scully takes us on a magical adventure with his favorite animated show and has seen these two movies more than any other.",en,https://m.media-amazon.com/images/M/MV5BOGRiMTIwZTUtNTM3Zi00MTRlLWI2ODAtMTcwODRiMjRjMGZjXkEyXkFqcGdeQW1yb2Njbw@@._V1_.jpg,2017,The IMDb Show,,,,,,,,,,,
"The Cast of ""You"" Shares Their Favorite Behind-the-Scenes Bonding Moments",vi578798873,233,Clip,"IMDb sits down with the cast of ""You,"" including Penn Badgley, Tati Gabrielle, Ed Speleers, Amy-Leigh Hickman, Tilly Keeper, and Lukas Gage, to talk all things Season 4. Tati discusses the wonderful memories she made with cast-mate Charlotte Ritchie. Amy and Ed share their obsession with the show before being cast. Tilly and Lukas reveal which scene they shot while ""knackered"", and Penn reflects on whether his character could be considered a ""good person.""",en,https://m.media-amazon.com/images/M/MV5BZDExN2ZiNTItMGZmMC00N2E3LTliZDYtYTcyMDgzNDI1OWQ5XkEyXkFqcGdeQXNhcmFocmVi._V1_.jpg,2017,IMDb on the Scene - Interviews,,,,,,,,,,,
The Rise of Penn Badgley,vi2105066777,107,Clip,"Penn Badgley returns for a fourth season as Joe, an equally creepy and likable serial killer in the Netflix series ""You."" From his early days as a child actor to a complex anti-hero, ""No Small Parts"" takes a look at his rise to fame. ",en,https://m.media-amazon.com/images/M/MV5BOGNmOGY1ZmUtNWUwZS00MGExLWE5YjgtYjM3MGQ0YWU4ZGU1XkEyXkFqcGdeQXJoYW5uYWg@._V1_.jpg,2014,No Small Parts,,,,,,,,,,,
All About Victoria Pedretti,vi3656041241,93,Clip,"You know Victoria Pedretti from ""You,"" ""The Haunting of Hill House"" or ""The Haunting of Bly Manor,"" so IMDb gives you this peek behind the scenes.",en,https://m.media-amazon.com/images/M/MV5BYTM4YTRkMWYtNTAyYi00OWM2LWIzYmQtYWI1YTE2ZjQ3NDM0XkEyXkFqcGdeQWFsZWxvZw@@._V1_.jpg,2021,All About,,,,,,,,,,,
Top Stars & Breakouts of 2019,vi2067447577,296,Clip,"Before 2019 meets its Endgame, we have one last Bombshell to drop on you Jokers, Boys, and Angels. On this IMDbrief, we break down the Supers, Queens, and Stranger Things of 2019's Top Stars and Breakouts.",en,https://m.media-amazon.com/images/M/MV5BMzE0NzNmNzktYjYwZi00MzQzLWI0MDgtMjczMGRmYTYyZmEwXkEyXkFqcGdeQWFsZWxvZw@@._V1_.jpg,2018,IMDbrief,,,,,,,,,,,
Season 4 Part 1 Official Trailer,vi2245969177,157,Trailer,"New year, new country, new persona and yet Joe can't seem to shake off his past.",en,https://m.media-amazon.com/images/M/MV5BNmQ0MGIyOTgtZDQ2YS00ZTZkLTgwNWUtYjRhMjY3NTE2YzhmXkEyXkFqcGdeQWpnYW1i._V1_.jpg,,,,,,,,,,,,,
Season 4 Date Announcement,vi1732624921,83,Trailer,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by. Season 4, Part 1 drops on Feb. 10, Part 2 on March 10.",en,https://m.media-amazon.com/images/M/MV5BMGI2ZTY0N2YtNjhiYS00Nzk5LWEyMDktMTUyNjE0MTAzNjcwXkEyXkFqcGdeQWpnYW1i._V1_.jpg,,,,,,,,,,,,,
Season 3 Trailer,vi3619668761,143,Trailer,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",en,https://m.media-amazon.com/images/M/MV5BN2YwNTZhNjUtNWJiMC00OTYwLWFkNjEtOWRhNTc4ZDBlOWE0XkEyXkFqcGdeQWFybm8@._V1_.jpg,,,,,,,,,,,,,
Season 3 Date Announcement,vi2487926809,79,Trailer,And a baby makes 3.,en,https://m.media-amazon.com/images/M/MV5BNDYwOTZmYjQtNWE0NS00YTJlLWJiNjMtZjIxZGI5MmM5ODNlXkEyXkFqcGdeQXN3aWZ0dw@@._V1_.jpg,,,,,,,,,,,,,
Season 2 Trailer,vi152878873,152,Trailer,"Meet Will Bettelheim. He's not your regular Joe. He's new to LA and has sworn off love. But love, like murder, has a way of tracking you down.",en,https://m.media-amazon.com/images/M/MV5BMmM3MzkyNGItZWE0ZC00MzJhLTgxODItYTRhOTFlOTJmYzA4XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,,,,,,,,,,,,,
Official Trailer #2,vi2245638681,110,Trailer,"The story of Joe (Penn Badgley), an obsessive yet brilliant New Yorker, who exploits today's technology to win the heart of Beck (Elizabeth Lail) amid the growing suspicions of her best friend Peach (Shay Mitchell). Joe transforms himself from stalker to boyfriend while doing whatever it takes to eliminate all obstacles standing in his way, even if it means murder.",en,https://m.media-amazon.com/images/M/MV5BNDgxZTcxZDUtOWZiNS00MDEzLTljMzUtZmU0NzE5YTY3YzAxXkEyXkFqcGdeQXRodW1ibmFpbC1pbml0aWFsaXplcg@@._V1_.jpg,,,,,,,,,,,,,
Official Trailer,vi3910974233,128,Trailer,"The brand new series YOU , premieres September 9th at 10pm ET/PT on Lifetime. When a brilliant bookstore manager crosses paths with an aspiring writer, his answer becomes clear: anything. Using the internet and social media as his tools to gather the most intimate of details and get close to her, a charming and awkward crush quickly becomes obsession as he quietly and strategically removes every obstacle - and person - in his way.",en,https://m.media-amazon.com/images/M/MV5BZDgwMzgwM2QtMDFjZi00YWEwLWIwOTUtZGFhMjg0ZmNiOWIxXkEyXkFqcGdeQXZ3ZXNsZXk@._V1_.jpg,,,,,,,,,,,,,
You: Season 2 Official Trailer,vi3298541849,149,Trailer,You: Season 2 Official Trailer,en,https://m.media-amazon.com/images/M/MV5BYmYyZjAxMDctOTM0Mi00YWM3LWIwMTEtMTBlZDBiMGY3MmE1XkEyXkFqcGdeQVRoaXJkUGFydHlJbmdlc3Rpb25Xb3JrZmxvdw@@._V1_.jpg,,,,,,,,,,,,,
You: Season 2,vi2366947097,59,Trailer,You: Season 2,en,https://m.media-amazon.com/images/M/MV5BNzRmYjE3MGMtYjEyYi00MWZlLWEwMWEtNDQwMTBkNDE2Yzg4XkEyXkFqcGdeQTNwaW5nZXN0._V1_.jpg,,,,,,,,,,,,,
You: Season 1,vi556449049,88,Trailer,You: Season 1,en,https://m.media-amazon.com/images/M/MV5BMTgzN2IxMzYtMDZjMi00YTc0LThmNDQtMzVmZjMxOTBlMjQ3XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,,,,,,,,,,,,,
You: Living With The Enemy,vi757775641,27,Trailer,You: Living With The Enemy,en,https://m.media-amazon.com/images/M/MV5BNzE1MzQwYjQtYmFjZC00YjBlLWFiODgtOTczMzgwM2IzYmQxXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,2018,You,,,,,,,,,,,
You: The Last Nice Guy In New York,vi724221209,56,Trailer,You: The Last Nice Guy In New York,en,https://m.media-amazon.com/images/M/MV5BYzVkMThiOTgtY2EyZS00NTRiLWJhNWQtOTQwOTI3ZWU2YTg4XkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,2018,You,,,,,,,,,,,
You: Offical Promo,vi53132569,30,Trailer,You: Offical Promo,en,https://m.media-amazon.com/images/M/MV5BYzA2NGZhZTQtMDhlMi00NzRkLWFjNGItZGI2MmJmMTc5NzdlXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,,,,,,,,,,,,,
You: Maybe,vi3861495065,25,Trailer,You: Maybe,en,https://m.media-amazon.com/images/M/MV5BNjRiM2FjZWEtMDViYi00Y2JiLWJkZTctNWE5NWI1YzVhZGQxXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,2018,You,,,,,,,,,,,
You: The Captain,vi3811163417,31,Trailer,You: The Captain,en,https://m.media-amazon.com/images/M/MV5BNTI1MGY5NGMtZmM3Mi00ZjUzLWFhYzItNDRmOTQwZDlkMGExXkEyXkFqcGdeQXRyYW5zY29kZS13b3JrZmxvdw@@._V1_.jpg,2018,You,,,,,,,,,,,
